
2022-05-09  23.27.34    BenchmarkSAR    bin = 15    fee = 0.0015 - 0.003    2022-03-16 ~  (54) days

9654 loaded. (54 days)
0.001000 / 0.001000 / 0.010000 	 t = 0.0000 / 0.0100 	 c = 41 / 8 / 33 / 0.2424 	 h = -0.0101 / 0.1325 	 p = 0.07 	 avg = 0.00 	 % = 1.1117 / +11.1686
    "successRate": 0.7398374,
    "minHeight": -0.0204003565,
    "maxHeight": 0.171596631,
    "totalProfit": 0.14782393,
    "avgProfit": 0.000690766,
    "finalPercent": 1.30118465,
    "score": 15.0592327
  },
  {
    "bin1": 15.0,
    "start1": 0.0184999965,
    "step1": 0.0184999965,
    "max1": 0.0399999954,
    "stopLoss": 0.0399999954,
    "tryCount": 216.0,
    "succeedCount": 91.0,
    "failedCount": 125.0,
    "successRate": 0.728,
    "minHeight": -0.03749166,
    "maxHeight": 0.171596631,
    "totalProfit": 0.146097958,
    "avgProfit": 0.0006763794,
    "finalPercent": 1.30248737,
    "score": 7.56218529
  },
  {
    "bin1": 15.0,
    "start1": 0.0184999965,
    "step1": 0.0184999965,
    "max1": 0.0399999954,
    "stopLoss": 0.0449999943,
    "tryCount": 216.0,
    "succeedCount": 91.0,
    "failedCount": 125.0,
    "successRate": 0.728,
    "minHeight": -0.03749166,
    "maxHeight": 0.171596631,
    "totalProfit": 0.146097958,
    "avgProfit": 0.0006763794,
    "finalPercent": 1.30248737,
    "score": 6.72194242
  },
  {
    "bin1": 15.0,
    "start1": 0.0184999965,
    "step1": 0.0184999965,
    "max1": 0.0399999954,
    "stopLoss": 0.0499999933,
    "tryCount": 216.0,
    "succeedCount": 91.0,
    "failedCount": 125.0,
    "successRate": 0.728,
    "minHeight": -0.03749166,
    "maxHeight": 0.171596631,
    "totalProfit": 0.146097958,
    "avgProfit": 0.0006763794,
    "finalPercent": 1.30248737,
    "score": 6.04974842
  },
  {
    "bin1": 15.0,
    "start1": 0.019999994,
    "step1": 0.019999994,
    "max1": 0.0349999964,
    "stopLoss": 0.0399999954,
    "tryCount": 196.0,
    "succeedCount": 88.0,
    "failedCount": 108.0,
    "successRate": 0.8148148,
    "minHeight": -0.03682455,
    "maxHeight": 0.173496813,
    "totalProfit": 0.139520079,
    "avgProfit": 0.000711837143,
    "finalPercent": 1.30412936,
    "score": 7.603235
  },
  {
    "bin1": 15.0,
    "start1": 0.019999994,
    "step1": 0.019999994,
    "max1": 0.0349999964,
    "stopLoss": 0.0449999943,
    "tryCount": 196.0,
    "succeedCount": 88.0,
    "failedCount": 108.0,
    "successRate": 0.8148148,
    "minHeight": -0.03682455,
    "maxHeight": 0.173496813,
    "totalProfit": 0.139520079,
    "avgProfit": 0.000711837143,
    "finalPercent": 1.30412936,
    "score": 6.758431
  },
  {
    "bin1": 15.0,
    "start1": 0.019999994,
    "step1": 0.019999994,
    "max1": 0.0349999964,
    "stopLoss": 0.0499999933,
    "tryCount": 196.0,
    "succeedCount": 88.0,
    "failedCount": 108.0,
    "successRate": 0.8148148,
    "minHeight": -0.03682455,
    "maxHeight": 0.173496813,
    "totalProfit": 0.139520079,
    "avgProfit": 0.000711837143,
    "finalPercent": 1.30412936,
    "score": 6.082588
  },
  {
    "bin1": 15.0,
    "start1": 0.0184999965,
    "step1": 0.0184999965,
    "max1": 0.0399999954,
    "stopLoss": 0.0349999964,
    "tryCount": 216.0,
    "succeedCount": 91.0,
    "failedCount": 125.0,
    "successRate": 0.728,
    "minHeight": -0.0349566378,
    "maxHeight": 0.171596631,
    "totalProfit": 0.14799796,
    "avgProfit": 0.000685175764,
    "finalPercent": 1.30592847,
    "score": 8.740814
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.06999999,
    "stopLoss": 0.0299999975,
    "tryCount": 139.0,
    "succeedCount": 58.0,
    "failedCount": 81.0,
    "successRate": 0.7160494,
    "minHeight": -0.0308996439,
    "maxHeight": 0.183002174,
    "totalProfit": 0.173983872,
    "avgProfit": 0.00125168252,
    "finalPercent": 1.30613911,
    "score": 10.2046375
  },
  {
    "bin1": 15.0,
    "start1": 0.019999994,
    "step1": 0.019999994,
    "max1": 0.0349999964,
    "stopLoss": 0.0249999985,
    "tryCount": 196.0,
    "succeedCount": 87.0,
    "failedCount": 109.0,
    "successRate": 0.798165143,
    "minHeight": -0.025609253,
    "maxHeight": 0.173496813,
    "totalProfit": 0.14162007,
    "avgProfit": 0.000722551369,
    "finalPercent": 1.30778837,
    "score": 12.3115358
  },
  {
    "bin1": 15.0,
    "start1": 0.019999994,
    "step1": 0.019999994,
    "max1": 0.0349999964,
    "stopLoss": 0.0349999964,
    "tryCount": 196.0,
    "succeedCount": 88.0,
    "failedCount": 108.0,
    "successRate": 0.8148148,
    "minHeight": -0.0349566378,
    "maxHeight": 0.173496813,
    "totalProfit": 0.142020077,
    "avgProfit": 0.000724592246,
    "finalPercent": 1.30861425,
    "score": 8.817551
  },
  {
    "bin1": 15.0,
    "start1": 0.0174999982,
    "step1": 0.0174999982,
    "max1": 0.0399999954,
    "stopLoss": 0.0399999954,
    "tryCount": 214.0,
    "succeedCount": 92.0,
    "failedCount": 122.0,
    "successRate": 0.754098356,
    "minHeight": -0.0381587744,
    "maxHeight": 0.171399772,
    "totalProfit": 0.1461201,
    "avgProfit": 0.0006828042,
    "finalPercent": 1.30888867,
    "score": 7.72221756
  },
  {
    "bin1": 15.0,
    "start1": 0.0174999982,
    "step1": 0.0174999982,
    "max1": 0.0399999954,
    "stopLoss": 0.0449999943,
    "tryCount": 214.0,
    "succeedCount": 92.0,
    "failedCount": 122.0,
    "successRate": 0.754098356,
    "minHeight": -0.0381587744,
    "maxHeight": 0.171399772,
    "totalProfit": 0.1461201,
    "avgProfit": 0.0006828042,
    "finalPercent": 1.30888867,
    "score": 6.86419344
  },
  {
    "bin1": 15.0,
    "start1": 0.0174999982,
    "step1": 0.0174999982,
    "max1": 0.0399999954,
    "stopLoss": 0.0499999933,
    "tryCount": 214.0,
    "succeedCount": 92.0,
    "failedCount": 122.0,
    "successRate": 0.754098356,
    "minHeight": -0.0381587744,
    "maxHeight": 0.171399772,
    "totalProfit": 0.1461201,
    "avgProfit": 0.0006828042,
    "finalPercent": 1.30888867,
    "score": 6.17777443
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.0549999923,
    "stopLoss": 0.0249999985,
    "tryCount": 137.0,
    "succeedCount": 55.0,
    "failedCount": 82.0,
    "successRate": 0.6707317,
    "minHeight": -0.0256326,
    "maxHeight": 0.1766572,
    "totalProfit": 0.1778521,
    "avgProfit": 0.00129819044,
    "finalPercent": 1.31172276,
    "score": 12.4689112
  },
  {
    "bin1": 15.0,
    "start1": 0.0174999982,
    "step1": 0.0174999982,
    "max1": 0.0399999954,
    "stopLoss": 0.0349999964,
    "tryCount": 214.0,
    "succeedCount": 92.0,
    "failedCount": 122.0,
    "successRate": 0.754098356,
    "minHeight": -0.0349566378,
    "maxHeight": 0.171399772,
    "totalProfit": 0.148520112,
    "avgProfit": 0.0006940192,
    "finalPercent": 1.31325984,
    "score": 8.950282
  },
  {
    "bin1": 15.0,
    "start1": 0.016,
    "step1": 0.016,
    "max1": 0.0399999954,
    "stopLoss": 0.0399999954,
    "tryCount": 212.0,
    "succeedCount": 93.0,
    "failedCount": 119.0,
    "successRate": 0.7815126,
    "minHeight": -0.039226152,
    "maxHeight": 0.171399772,
    "totalProfit": 0.151269659,
    "avgProfit": 0.0007135361,
    "finalPercent": 1.31638074,
    "score": 7.909519
  },
  {
    "bin1": 15.0,
    "start1": 0.016,
    "step1": 0.016,
    "max1": 0.0399999954,
    "stopLoss": 0.0449999943,
    "tryCount": 212.0,
    "succeedCount": 93.0,
    "failedCount": 119.0,
    "successRate": 0.7815126,
    "minHeight": -0.039226152,
    "maxHeight": 0.171399772,
    "totalProfit": 0.151269659,
    "avgProfit": 0.0007135361,
    "finalPercent": 1.31638074,
    "score": 7.030684
  },
  {
    "bin1": 15.0,
    "start1": 0.016,
    "step1": 0.016,
    "max1": 0.0399999954,
    "stopLoss": 0.0499999933,
    "tryCount": 212.0,
    "succeedCount": 93.0,
    "failedCount": 119.0,
    "successRate": 0.7815126,
    "minHeight": -0.039226152,
    "maxHeight": 0.171399772,
    "totalProfit": 0.151269659,
    "avgProfit": 0.0007135361,
    "finalPercent": 1.31638074,
    "score": 6.32761574
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.0749999955,
    "stopLoss": 0.0299999975,
    "tryCount": 139.0,
    "succeedCount": 58.0,
    "failedCount": 81.0,
    "successRate": 0.7160494,
    "minHeight": -0.0308996439,
    "maxHeight": 0.183002174,
    "totalProfit": 0.181573078,
    "avgProfit": 0.00130628119,
    "finalPercent": 1.32011342,
    "score": 10.6704483
  },
  {
    "bin1": 15.0,
    "start1": 0.0135000013,
    "step1": 0.0135000013,
    "max1": 0.0399999954,
    "stopLoss": 0.02,
    "tryCount": 206.0,
    "succeedCount": 89.0,
    "failedCount": 117.0,
    "successRate": 0.7606838,
    "minHeight": -0.0204029586,
    "maxHeight": 0.171202958,
    "totalProfit": 0.1667228,
    "avgProfit": 0.000809334,
    "finalPercent": 1.32114422,
    "score": 16.05721
  },
  {
    "bin1": 15.0,
    "start1": 0.016,
    "step1": 0.016,
    "max1": 0.0399999954,
    "stopLoss": 0.0349999964,
    "tryCount": 212.0,
    "succeedCount": 93.0,
    "failedCount": 119.0,
    "successRate": 0.7815126,
    "minHeight": -0.0349566378,
    "maxHeight": 0.171399772,
    "totalProfit": 0.154569671,
    "avgProfit": 0.000729102234,
    "finalPercent": 1.32242858,
    "score": 9.212246
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.06499999,
    "stopLoss": 0.0499999933,
    "tryCount": 138.0,
    "succeedCount": 57.0,
    "failedCount": 81.0,
    "successRate": 0.7037037,
    "minHeight": -0.0480269976,
    "maxHeight": 0.183002174,
    "totalProfit": 0.188389212,
    "avgProfit": 0.00136513927,
    "finalPercent": 1.32692194,
    "score": 6.53843975
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.08,
    "stopLoss": 0.0299999975,
    "tryCount": 139.0,
    "succeedCount": 58.0,
    "failedCount": 81.0,
    "successRate": 0.7160494,
    "minHeight": -0.0308996439,
    "maxHeight": 0.183002174,
    "totalProfit": 0.18637006,
    "avgProfit": 0.00134079182,
    "finalPercent": 1.328963,
    "score": 10.965436
  },
  {
    "bin1": 15.0,
    "start1": 0.0179999974,
    "step1": 0.0179999974,
    "max1": 0.0399999954,
    "stopLoss": 0.0399999954,
    "tryCount": 214.0,
    "succeedCount": 93.0,
    "failedCount": 121.0,
    "successRate": 0.76859504,
    "minHeight": -0.0377585068,
    "maxHeight": 0.171596631,
    "totalProfit": 0.158623934,
    "avgProfit": 0.000741233351,
    "finalPercent": 1.32950473,
    "score": 8.237619
  },
  {
    "bin1": 15.0,
    "start1": 0.0179999974,
    "step1": 0.0179999974,
    "max1": 0.0399999954,
    "stopLoss": 0.0449999943,
    "tryCount": 214.0,
    "succeedCount": 93.0,
    "failedCount": 121.0,
    "successRate": 0.76859504,
    "minHeight": -0.0377585068,
    "maxHeight": 0.171596631,
    "totalProfit": 0.158623934,
    "avgProfit": 0.000741233351,
    "finalPercent": 1.32950473,
    "score": 7.322328
  },
  {
    "bin1": 15.0,
    "start1": 0.0179999974,
    "step1": 0.0179999974,
    "max1": 0.0399999954,
    "stopLoss": 0.0499999933,
    "tryCount": 214.0,
    "succeedCount": 93.0,
    "failedCount": 121.0,
    "successRate": 0.76859504,
    "minHeight": -0.0377585068,
    "maxHeight": 0.171596631,
    "totalProfit": 0.158623934,
    "avgProfit": 0.000741233351,
    "finalPercent": 1.32950473,
    "score": 6.59009552
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.06499999,
    "stopLoss": 0.0449999943,
    "tryCount": 138.0,
    "succeedCount": 57.0,
    "failedCount": 81.0,
    "successRate": 0.7037037,
    "minHeight": -0.0449117348,
    "maxHeight": 0.183002174,
    "totalProfit": 0.190789208,
    "avgProfit": 0.00138253043,
    "finalPercent": 1.331278,
    "score": 7.36173344
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.085,
    "stopLoss": 0.0299999975,
    "tryCount": 139.0,
    "succeedCount": 58.0,
    "failedCount": 81.0,
    "successRate": 0.7160494,
    "minHeight": -0.0308996439,
    "maxHeight": 0.183002174,
    "totalProfit": 0.187968269,
    "avgProfit": 0.00135228969,
    "finalPercent": 1.33194089,
    "score": 11.0646973
  },
  {
    "bin1": 15.0,
    "start1": 0.0179999974,
    "step1": 0.0179999974,
    "max1": 0.0399999954,
    "stopLoss": 0.0349999964,
    "tryCount": 214.0,
    "succeedCount": 93.0,
    "failedCount": 121.0,
    "successRate": 0.76859504,
    "minHeight": -0.0349566378,
    "maxHeight": 0.171596631,
    "totalProfit": 0.16072394,
    "avgProfit": 0.000751046464,
    "finalPercent": 1.33338809,
    "score": 9.525375
  },
  {
    "bin1": 15.0,
    "start1": 0.0165,
    "step1": 0.0165,
    "max1": 0.0399999954,
    "stopLoss": 0.0399999954,
    "tryCount": 212.0,
    "succeedCount": 92.0,
    "failedCount": 120.0,
    "successRate": 0.766666651,
    "minHeight": -0.0388258845,
    "maxHeight": 0.171399772,
    "totalProfit": 0.162176579,
    "avgProfit": 0.0007649839,
    "finalPercent": 1.33484328,
    "score": 8.371083
  },
  {
    "bin1": 15.0,
    "start1": 0.0165,
    "step1": 0.0165,
    "max1": 0.0399999954,
    "stopLoss": 0.0449999943,
    "tryCount": 212.0,
    "succeedCount": 92.0,
    "failedCount": 120.0,
    "successRate": 0.766666651,
    "minHeight": -0.0388258845,
    "maxHeight": 0.171399772,
    "totalProfit": 0.162176579,
    "avgProfit": 0.0007649839,
    "finalPercent": 1.33484328,
    "score": 7.440963
  },
  {
    "bin1": 15.0,
    "start1": 0.0165,
    "step1": 0.0165,
    "max1": 0.0399999954,
    "stopLoss": 0.0499999933,
    "tryCount": 212.0,
    "succeedCount": 92.0,
    "failedCount": 120.0,
    "successRate": 0.766666651,
    "minHeight": -0.0388258845,
    "maxHeight": 0.171399772,
    "totalProfit": 0.162176579,
    "avgProfit": 0.0007649839,
    "finalPercent": 1.33484328,
    "score": 6.69686651
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.06499999,
    "stopLoss": 0.0399999954,
    "tryCount": 138.0,
    "succeedCount": 57.0,
    "failedCount": 81.0,
    "successRate": 0.7037037,
    "minHeight": -0.03997923,
    "maxHeight": 0.183002174,
    "totalProfit": 0.194589213,
    "avgProfit": 0.00141006673,
    "finalPercent": 1.33817494,
    "score": 8.454374
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.09,
    "stopLoss": 0.0299999975,
    "tryCount": 139.0,
    "succeedCount": 58.0,
    "failedCount": 81.0,
    "successRate": 0.7160494,
    "minHeight": -0.0308996439,
    "maxHeight": 0.183002174,
    "totalProfit": 0.191775769,
    "avgProfit": 0.00137968175,
    "finalPercent": 1.33835185,
    "score": 11.2783957
  },
  {
    "bin1": 15.0,
    "start1": 0.0165,
    "step1": 0.0165,
    "max1": 0.0399999954,
    "stopLoss": 0.0349999964,
    "tryCount": 212.0,
    "succeedCount": 92.0,
    "failedCount": 120.0,
    "successRate": 0.766666651,
    "minHeight": -0.0349566378,
    "maxHeight": 0.171399772,
    "totalProfit": 0.165076569,
    "avgProfit": 0.0007786631,
    "finalPercent": 1.34023356,
    "score": 9.72096
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.05999999,
    "stopLoss": 0.0499999933,
    "tryCount": 136.0,
    "succeedCount": 56.0,
    "failedCount": 80.0,
    "successRate": 0.7,
    "minHeight": -0.0480269976,
    "maxHeight": 0.1821673,
    "totalProfit": 0.195616573,
    "avgProfit": 0.00143835717,
    "finalPercent": 1.34127331,
    "score": 6.825467
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.0950000063,
    "stopLoss": 0.0299999975,
    "tryCount": 139.0,
    "succeedCount": 58.0,
    "failedCount": 81.0,
    "successRate": 0.7160494,
    "minHeight": -0.0308996439,
    "maxHeight": 0.183002174,
    "totalProfit": 0.193972468,
    "avgProfit": 0.00139548536,
    "finalPercent": 1.34205866,
    "score": 11.4019566
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.100000009,
    "stopLoss": 0.0299999975,
    "tryCount": 139.0,
    "succeedCount": 58.0,
    "failedCount": 81.0,
    "successRate": 0.7160494,
    "minHeight": -0.0308996439,
    "maxHeight": 0.183002174,
    "totalProfit": 0.195969477,
    "avgProfit": 0.00140985241,
    "finalPercent": 1.34543347,
    "score": 11.51445
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.05999999,
    "stopLoss": 0.0449999943,
    "tryCount": 136.0,
    "succeedCount": 56.0,
    "failedCount": 80.0,
    "successRate": 0.7,
    "minHeight": -0.0449117348,
    "maxHeight": 0.1821673,
    "totalProfit": 0.198016584,
    "avgProfit": 0.00145600433,
    "finalPercent": 1.34567642,
    "score": 7.68169928
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.06499999,
    "stopLoss": 0.0349999964,
    "tryCount": 138.0,
    "succeedCount": 57.0,
    "failedCount": 81.0,
    "successRate": 0.7037037,
    "minHeight": -0.0362026468,
    "maxHeight": 0.183002174,
    "totalProfit": 0.199589208,
    "avgProfit": 0.00144629856,
    "finalPercent": 1.34685874,
    "score": 9.910251
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.105000012,
    "stopLoss": 0.0299999975,
    "tryCount": 139.0,
    "succeedCount": 58.0,
    "failedCount": 81.0,
    "successRate": 0.7160494,
    "minHeight": -0.0308996439,
    "maxHeight": 0.183002174,
    "totalProfit": 0.1973674,
    "avgProfit": 0.0014199093,
    "finalPercent": 1.34779739,
    "score": 11.5932474
  },
  {
    "bin1": 15.0,
    "start1": 0.0135000013,
    "step1": 0.0135000013,
    "max1": 0.0399999954,
    "stopLoss": 0.0449999943,
    "tryCount": 206.0,
    "succeedCount": 91.0,
    "failedCount": 115.0,
    "successRate": 0.79130435,
    "minHeight": -0.0421108752,
    "maxHeight": 0.171202958,
    "totalProfit": 0.176822782,
    "avgProfit": 0.000858363,
    "finalPercent": 1.34801877,
    "score": 7.7337513
  },
  {
    "bin1": 15.0,
    "start1": 0.0135000013,
    "step1": 0.0135000013,
    "max1": 0.0399999954,
    "stopLoss": 0.0499999933,
    "tryCount": 206.0,
    "succeedCount": 91.0,
    "failedCount": 115.0,
    "successRate": 0.79130435,
    "minHeight": -0.0421108752,
    "maxHeight": 0.171202958,
    "totalProfit": 0.176822782,
    "avgProfit": 0.000858363,
    "finalPercent": 1.34801877,
    "score": 6.96037626
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
    "max1": 0.110000014,
    "stopLoss": 0.0299999975,
    "tryCount": 139.0,
    "succeedCount": 58.0,
    "failedCount": 81.0,
    "successRate": 0.7160494,
    "minHeight": -0.0308996439,
    "maxHeight": 0.183002174,
    "totalProfit": 0.197766781,
    "avgProfit": 0.00142278254,
    "finalPercent": 1.34847343,
    "score": 11.6157818
  },
  {
    "bin1": 15.0,
    "start1": 0.00450000027,
    "step1": 0.00450000027,
